ID,Latitude,Longitude,Day,Hour,Minute,Duration,Task Value
499,42.143646775983356,12.505295785187682,3,10,20,40,6
500,42.14526557876718,12.49273308552208,1,9,40,40,6
501,42.132500026814384,12.529342821844677,2,1,18,50,4
502,42.144942808069594,12.495755170125035,2,12,40,50,2
503,42.15165314796434,12.493581645134228,1,9,41,20,1
504,42.13785246504925,12.473461398242822,2,22,8,70,9
505,42.15806298094158,12.502032370468843,3,3,0,50,6
506,42.15846752211313,12.49888164628954,1,16,3,50,8
507,42.155886141516355,12.478819647624894,1,11,20,60,5
508,42.15020345491946,12.514425935295632,3,20,37,80,7
509,42.15658157284319,12.492483965365091,1,4,59,70,2
510,42.14692170863859,12.49623600313205,1,9,15,20,1
511,42.153331465887426,12.495303807196064,3,16,24,70,5
512,42.156839476279046,12.48521770390111,1,11,26,60,5
513,42.150651228059324,12.493104867647281,3,19,19,80,9
514,42.14883485625269,12.504281384927248,1,15,49,30,2
515,42.13788573260783,12.473323299193693,2,7,58,100,3
516,42.148685616384356,12.504273074952476,2,10,39,20,1
517,42.12563586475985,12.5318151425368,2,10,17,40,4
518,42.1332821911841,12.494343032199227,2,10,38,60,4
519,42.14153860348097,12.5034138807432,1,15,10,30,2
520,42.156791988028395,12.49880982945561,3,16,50,70,2
521,42.15298642252348,12.47202216393659,3,6,46,100,3
522,42.14593139738547,12.497286893564452,2,17,55,30,1
523,42.148708826992625,12.511340196234743,2,16,25,30,8
524,42.15812045626606,12.525456637551686,3,12,0,30,4
525,42.14612277588184,12.496868586725762,1,9,17,20,7
526,42.14897225186007,12.506488717193484,1,22,6,70,8
527,42.149145892433275,12.476423590496436,3,16,39,50,9
528,42.14887166100678,12.48814321289351,2,10,24,60,4
529,42.148492545924995,12.48998652718029,1,14,8,50,7
530,42.14227805826474,12.504569723748586,2,11,0,40,2
531,42.149783244631195,12.48759224922409,2,11,50,60,8
532,42.143456784097054,12.491678347758247,2,20,56,10,1
533,42.15288028658112,12.50764677091477,2,11,40,40,9
534,42.13816429633998,12.51038289598403,3,10,57,60,8
535,42.13192066068401,12.517016325220013,1,11,8,60,5
536,42.13997284505679,12.50724440258628,1,5,57,10,5
537,42.15202133672598,12.514496914409769,3,17,6,30,3
538,42.15181032200998,12.478505328819649,2,15,23,70,1
539,42.13270173857188,12.52895672647855,1,5,41,80,4
540,42.1405736663752,12.482287849520793,2,8,54,80,9
541,42.15971056815575,12.467229661115823,2,11,47,60,3
542,42.14109048449511,12.474937782325291,3,11,41,40,4
543,42.135710695864795,12.512227508394727,1,23,1,10,5
544,42.133284607938236,12.47706726398843,1,7,56,10,7
545,42.14434863622767,12.491393097071182,3,14,43,30,7
546,42.13937661157452,12.47221526228062,1,11,57,20,9
547,42.158192941472194,12.50216247394162,3,12,8,30,9
548,42.15132739797501,12.482367394331972,3,23,22,10,3
549,42.1425408115861,12.507490309525227,2,16,19,30,9
550,42.155883086863646,12.479064484512927,1,11,35,60,1
551,42.14391295375146,12.507938716613907,3,14,19,70,6
552,42.152557016981696,12.511884954099642,1,9,55,60,2
553,42.14957398088545,12.4982516816749,1,9,22,60,9
554,42.14467140028034,12.505887450516388,1,9,48,20,1
555,42.1424338855811,12.46879479423034,1,14,21,70,8
556,42.146171504733076,12.496899909117868,1,11,42,60,2
557,42.1425900402128,12.489292186647587,1,14,58,30,5
558,42.14499565017434,12.49713658059114,1,17,51,70,2
559,42.1534985685225,12.493761026299394,2,9,23,20,6
560,42.14570858028442,12.496602348332475,3,13,1,70,7
561,42.15006650784828,12.477685292249218,2,17,44,30,10
562,42.14101776562484,12.496492326451005,3,2,32,100,7
563,42.16148468968635,12.521404021056565,1,15,55,50,2
564,42.15736444532278,12.51979759371954,1,9,45,60,6
565,42.15023703840837,12.505859805790093,3,9,27,20,2
566,42.14974982566132,12.51341133746514,1,17,2,50,2
567,42.15433754325568,12.478298974847434,3,10,15,20,2
568,42.145423022595864,12.511352413392416,3,11,48,60,6
569,42.15309845927271,12.51499968482132,3,11,45,20,1
570,42.15193291199368,12.478334344789339,1,18,39,10,6
571,42.121835096399444,12.536157657907937,2,12,1,30,10
572,42.15105815988488,12.51410048641919,2,11,35,20,5
573,42.147130123174236,12.509075061770996,3,9,24,60,8
574,42.14096121402312,12.47885418945539,3,16,1,30,8
575,42.15246857439745,12.492995038028047,2,10,25,40,6
576,42.153971046277675,12.492687680069318,1,11,54,60,8
577,42.14938558369268,12.512689480454448,2,15,51,70,5
578,42.152856740810655,12.520507594217348,3,11,16,40,6
579,42.14666737650761,12.506904353164957,1,2,52,50,3
580,42.153001407136124,12.507880985847587,3,0,27,10,6
581,42.14582462896622,12.497309049474536,2,4,37,50,1
582,42.149084617152326,12.501328339787342,3,17,21,30,1
583,42.1509145070498,12.473491221555076,1,12,1,30,7
584,42.14353702768677,12.504905558869702,2,17,3,70,1
585,42.15241382646509,12.518873520648789,1,11,9,60,4
586,42.13965863976998,12.494558498785137,2,11,41,40,2
587,42.14721542130094,12.478758358372096,1,9,47,40,9
588,42.151223013640625,12.473265940922266,2,15,4,50,2
589,42.13177946280412,12.517335019884989,1,11,56,60,10
590,42.14758458126044,12.50007677763963,3,15,5,70,2
591,42.14925418739648,12.488432487896612,1,10,57,20,6
592,42.146202701338886,12.490782734696408,3,10,20,20,2
593,42.14251309682537,12.480020334083855,2,16,14,70,9
594,42.141791412193506,12.503840917935323,3,0,39,100,8
595,42.14920127261716,12.506972575265952,1,7,6,100,7
596,42.15088340596365,12.509324921414578,3,11,3,40,8
597,42.15761950333733,12.520517842382691,1,9,23,60,4
598,42.148346511239275,12.510108584391292,2,10,53,20,5
599,42.147392075563616,12.476229217182652,3,9,43,20,2
600,42.16388227472658,12.5218342,1,9,28,20,3
601,42.15278043103836,12.50715072495539,1,10,32,40,8
602,42.135782681399604,12.512119277008123,1,18,11,100,3
603,42.156002687683205,12.519803880748078,1,13,6,50,9
604,42.12829335508529,12.524459884240061,1,9,16,40,7
605,42.141655932663426,12.497842055141495,1,9,36,60,10
606,42.13968030424996,12.491844326844157,1,1,26,100,4
607,42.150386623202564,12.473846688391205,3,20,25,70,1
608,42.16198245731814,12.518197684568568,3,9,31,40,8
609,42.14209581230295,12.463573997517402,3,15,51,50,1
610,42.12306562925152,12.534986473206896,3,15,1,50,3
611,42.15215288314131,12.49221639562078,2,15,17,70,8
612,42.14270000307626,12.526344761789636,2,10,20,40,6
613,42.15489564251771,12.517365143268622,3,12,37,50,7
614,42.14776169939451,12.499797381201306,3,10,47,20,6
615,42.14700217759463,12.49104810308009,1,10,28,60,3
616,42.14539229019399,12.496540194416202,3,14,9,70,8
617,42.15012745921189,12.503933755562661,3,9,29,60,8
618,42.1503949831756,12.505016702583864,1,10,15,60,8
619,42.135431760679516,12.475688220530788,1,16,40,70,8
620,42.148433734603614,12.479519776239902,3,9,31,20,1
621,42.14072410900923,12.504332853996734,3,20,40,80,1
622,42.153039003793495,12.496393300595734,3,10,42,20,7
623,42.16186246041512,12.527973050030711,1,14,6,30,3
624,42.150599833511684,12.50249770593954,3,9,59,60,5
625,42.153298061138706,12.495410700422958,3,10,56,20,9
626,42.146717876363624,12.494647547959014,3,13,45,50,8
627,42.15312989798754,12.478711238090687,2,10,20,60,3
628,42.14975151715342,12.513483891639563,3,10,48,20,2
629,42.159370877607245,12.5181089755844,2,14,8,30,5
630,42.15364088075251,12.479292442101054,3,10,28,60,9
631,42.14675182015297,12.49573738436393,3,9,36,40,3
632,42.14568659084364,12.495755577073107,1,10,18,60,4
633,42.15625361101938,12.498443550514098,2,3,11,70,6
634,42.14030213918789,12.474106272157506,3,15,5,30,3
635,42.147423647023395,12.489215738063892,2,11,42,40,2
636,42.158829211952,12.527929390957715,3,14,54,70,2
637,42.152936879770195,12.515159977938287,1,13,1,30,8
638,42.152557653125164,12.494148854206207,1,11,51,60,7
639,42.15567040586801,12.499951388741632,3,11,51,20,9
640,42.14751988827538,12.480526815355093,3,7,56,50,1
641,42.1479429755767,12.500643988931534,1,11,19,60,7
642,42.143963318896354,12.490610360645414,3,16,1,50,5
643,42.14431423750728,12.491015082608545,2,14,14,50,5
644,42.15354946254145,12.487387862964715,2,0,45,100,3
645,42.16326318111994,12.517841841860744,2,10,57,60,1
646,42.145430942826344,12.507997774157715,3,2,54,10,8
647,42.1187404702386,12.539773615127999,3,15,35,70,5
648,42.126238373483595,12.531016745763235,2,10,38,20,6
649,42.15235946538667,12.472447222126585,2,11,0,20,5
650,42.14896111335856,12.483934458206562,2,10,53,40,9
651,42.145469315076475,12.511315008982775,2,11,32,20,8
652,42.13538675968354,12.512714546600913,2,10,17,40,1
653,42.14833888493973,12.500250670852123,2,2,24,10,2
654,42.14827336110883,12.491261100175073,3,21,45,10,6
655,42.1546406727485,12.49204537966805,2,12,7,70,4
656,42.149245482523554,12.483615334025917,3,1,0,100,4
657,42.12482779787021,12.532806724794863,2,15,43,50,7
658,42.13311396442171,12.477471359180184,2,10,32,20,5
659,42.149620745542656,12.486120081699816,3,9,37,40,1
660,42.16375736561714,12.518414081277548,3,11,22,60,8
661,42.150672870727824,12.517236754973181,2,19,43,100,4
662,42.15173696103961,12.529929115936318,3,14,9,30,2
663,42.1447715394523,12.475214584920497,2,9,53,60,5
664,42.15100896981382,12.506952771635492,1,15,12,30,1
665,42.151945083552256,12.518699223693632,2,1,34,10,7
666,42.15118368072012,12.50371717667121,3,21,51,100,4
667,42.149645327259925,12.485831608359574,3,10,28,20,5
668,42.13087560063588,12.531084254702911,2,18,1,10,7
669,42.15035249894581,12.513294212784352,1,16,20,30,6
670,42.144675517824524,12.506186803139405,1,9,40,60,7
671,42.15208961541023,12.49340013135196,2,8,28,80,6
672,42.14129649503118,12.491232970538778,1,19,30,70,10
673,42.167373590704614,12.5209866,2,17,5,70,4
674,42.143790236616226,12.490697429724058,3,4,20,100,3
675,42.14964103488134,12.51300217786707,1,3,40,10,1
676,42.14752650546199,12.489646746585674,3,17,25,70,9
677,42.15785243741881,12.492151234466697,2,11,18,40,10
678,42.13276372451231,12.47776464962136,2,9,18,60,1
679,42.15863522946596,12.503796467843689,3,1,25,70,8
680,42.15313039946796,12.528537726261483,2,17,38,70,8
681,42.151279659105754,12.516039926634093,3,11,0,40,2
682,42.15948295319607,12.504556325998998,2,15,56,70,5
683,42.14565824543852,12.495693788508992,1,11,44,60,9
684,42.146655731781195,12.493604936667408,3,12,46,70,8
685,42.14907481056596,12.478068543344595,1,10,40,60,6
686,42.11877133580501,12.539664991314902,1,16,8,70,4
687,42.14764629439105,12.475063624424724,2,11,15,20,3
688,42.16129807438501,12.524929899696374,2,9,4,60,8
689,42.14956965877712,12.488021721382243,2,9,48,60,5
690,42.143133534748706,12.505165422899852,3,11,39,60,10
691,42.14032440877342,12.505833579309494,2,11,7,40,1
692,42.151616921591874,12.477103990888638,3,15,8,30,6
693,42.14567245846665,12.474207177849106,1,8,49,100,4
694,42.14381507138354,12.487195092897634,2,3,28,80,8
695,42.14753358125564,12.498509771960745,1,8,19,10,3
696,42.15413918626238,12.495019149626204,3,10,59,20,2
697,42.1524645337013,12.507252461747147,3,11,58,20,2
698,42.14254208253468,12.504728785649384,2,13,5,70,5
699,42.14292256862479,12.479429105910304,3,17,19,30,4
700,42.15530363835187,12.492639586233338,1,11,13,60,2
701,42.14787099748125,12.505282471984916,3,16,32,70,1
702,42.156114313884274,12.503693637367943,1,20,30,80,10
703,42.13268622232922,12.528986426209084,2,1,38,100,7
704,42.14885949884512,12.520540870128418,3,21,27,70,10
705,42.162747097187776,12.518365551197988,2,15,45,50,7
706,42.14766256258221,12.499150383358776,3,13,0,70,9
707,42.148323165177025,12.51228723363703,1,12,51,70,7
708,42.14124468476209,12.479421852466553,2,16,43,30,4
709,42.15272197328449,12.488271862245409,2,17,18,30,4
710,42.15531103442817,12.49772154538594,3,14,12,70,10
711,42.141291137084096,12.49701477429363,2,13,26,30,4
712,42.15070355067505,12.51469068540481,3,11,48,40,4
713,42.15455256208175,12.527098258942452,2,16,34,30,8
714,42.14706673353073,12.49476782483137,2,22,4,10,7
715,42.148101556076895,12.504679931813799,1,12,11,50,6
716,42.151076072784946,12.492264205691232,2,13,26,30,3
717,42.1353313862974,12.485324992862857,2,9,1,60,10
718,42.13422653959064,12.493726260205523,3,16,16,70,8
719,42.11984585926572,12.537574926838273,2,11,25,60,6
720,42.161923780433,12.529808572018196,1,11,45,20,2
721,42.14541265357548,12.489755252146342,3,18,33,10,5
722,42.12567200006228,12.531761207064271,1,15,37,50,3
723,42.15107655384225,12.518301465170326,1,15,49,70,6
724,42.15956549558097,12.524749202260727,2,14,36,70,10
725,42.15913596419828,12.504395328360223,3,15,11,50,6
726,42.13957169556244,12.494472338711718,3,11,50,20,7
727,42.15465906153558,12.49218845168023,3,9,24,40,2
728,42.14822514650191,12.491308144780245,1,10,28,60,5
729,42.15325738035478,12.528320441255705,1,23,11,80,1
730,42.14889252833516,12.512198168587565,3,22,24,80,7
731,42.12205847506201,12.535953730881753,2,9,5,40,2
732,42.14400154006678,12.487754340439297,2,10,14,60,10
733,42.153075657465706,12.526999547309456,3,11,13,40,7
734,42.15137207721562,12.507233997646866,3,16,2,30,9
735,42.144642338778766,12.504790709445095,3,22,33,10,6
736,42.15318798653964,12.477040011402504,3,16,14,70,2
737,42.14118885809013,12.475967754019235,1,10,28,60,1
738,42.156803375226055,12.526011048600854,1,10,4,40,8
739,42.1499180996141,12.483225508137174,1,21,54,10,1
740,42.14354830231864,12.507695003658805,1,14,56,30,3
741,42.12848686443203,12.533882516293046,3,1,5,80,5
742,42.14045032086552,12.527594606150195,2,13,53,50,8
743,42.136376919058755,12.511339766200347,2,7,0,50,7
744,42.14623698768436,12.508068061134123,3,2,31,10,7
745,42.15948357313458,12.499251519865775,1,0,31,80,9
746,42.14850104232355,12.510043017589535,2,23,26,70,3
747,42.15924297438431,12.517748570752195,1,9,19,40,2
748,42.151936309489024,12.477705206338037,3,11,17,40,9
749,42.15582263555354,12.497420878424107,1,13,44,30,8
750,42.147682764323456,12.489760874198344,3,10,39,60,6
751,42.15412572569845,12.48765184580676,3,11,49,60,8
752,42.136124611283414,12.511605174574123,1,11,2,40,4
753,42.14508111550511,12.47830239142442,3,10,9,60,7
754,42.15226765939573,12.492623724403,3,17,11,70,4
755,42.137710420431084,12.47395315337613,3,11,5,40,9
756,42.161975958194965,12.51806993129668,1,12,19,50,7
757,42.147158923394045,12.489712291033758,2,10,39,20,6
758,42.15070683312443,12.513043211881827,1,14,17,70,5
759,42.1503447872847,12.473866370656546,1,9,21,60,4
760,42.158567075658816,12.527014804500295,2,11,20,20,5
761,42.15340397506023,12.471769985945985,1,11,56,60,10
762,42.14885195356006,12.50283011407454,2,5,25,50,5
763,42.13316299062824,12.528369868162928,3,0,56,100,2
764,42.15155752142157,12.478857160936228,3,8,36,100,4
765,42.150791556409594,12.520275834412338,1,22,9,30,10
766,42.14615959263125,12.468111428485988,3,4,27,100,8
767,42.150368234133474,12.489643293555154,2,10,12,20,8
768,42.1592228278109,12.521039332240184,3,10,13,20,10
769,42.15082711911822,12.481005825451163,1,6,27,10,5
770,42.154160117976936,12.477468286086339,3,10,38,40,7
771,42.1360597770406,12.527068193240131,2,20,21,50,4
772,42.150786682374985,12.482862860714379,3,16,24,50,2
773,42.16032325379085,12.520356317010998,2,9,58,60,9
774,42.12818706782003,12.524624214051558,1,11,26,60,10
775,42.14943639933093,12.50896608666329,1,14,10,70,1
776,42.145303955596056,12.466406716488033,1,12,5,30,6
777,42.1245920229597,12.53427693322616,3,10,25,40,10
778,42.12482779787021,12.532806724794863,1,6,35,10,1
779,42.13358340058948,12.47634208612393,2,10,10,40,6
780,42.15236957753271,12.475292091763508,2,12,6,50,5
781,42.14426693080886,12.488648715695858,3,0,26,10,9
782,42.141561128455336,12.49848273846366,3,11,55,40,9
783,42.152986502955905,12.507534697939358,3,12,18,70,1
784,42.14786610983615,12.509728142988529,2,22,26,100,4
785,42.15606376289731,12.504386586607362,1,11,56,60,2
786,42.15582527357233,12.470436265320883,3,14,4,30,5
787,42.14750563556347,12.511325952918119,1,11,24,40,9
788,42.149601746323484,12.518132628487276,3,0,51,80,7
789,42.151395070269935,12.507708418400306,2,13,49,30,10
790,42.12065830629421,12.537833328752278,3,4,20,10,8
791,42.15143480099378,12.493108313799445,1,14,50,50,4
792,42.15514436352374,12.492771311114815,2,11,48,40,9
793,42.15176402575778,12.491315567771375,3,19,48,100,2
794,42.15699242748389,12.472072645426762,1,11,24,40,9
795,42.1432770491739,12.48806502591796,3,11,32,40,7
796,42.14838220275197,12.478357233022026,2,7,17,70,2
797,42.154292119078086,12.49420364219097,3,16,58,70,9
798,42.142663863415606,12.496109116301849,1,13,1,70,4
799,42.13843341691344,12.492376783289792,1,2,55,100,7
800,42.150167251038084,12.50493204505513,3,1,52,100,1
801,42.144807376179585,12.496397981722033,2,15,32,50,6
802,42.14483531595009,12.492305050483,2,9,35,20,8
803,42.14506881995742,12.474729639214416,2,11,12,20,1
804,42.142234296543805,12.50324794144944,2,9,14,60,6
805,42.14797509640025,12.505673722591306,3,11,16,20,6
806,42.14209630718417,12.507245745931632,3,15,44,30,9
807,42.148395817609135,12.490425028497564,3,10,10,40,9
808,42.142562359895855,12.488128411911052,1,8,42,80,8
809,42.14340968422692,12.512609314436471,3,13,14,50,8
810,42.155896914260786,12.476558975304538,1,9,59,40,6
811,42.13875610204619,12.472345561916564,1,4,36,80,3
812,42.15144338661759,12.528114587013526,1,9,42,60,8
813,42.145221333071696,12.474569564175736,2,11,36,40,1
814,42.14974710816499,12.507196269084279,3,22,52,100,7
815,42.11608012491821,12.543385237864621,1,11,14,60,5
816,42.15579490070339,12.492740960738503,1,9,57,60,4
817,42.15460881101934,12.49677917168779,1,10,0,40,2
818,42.15667793651612,12.497451874515361,3,9,52,60,9
819,42.149354039850614,12.517425104697022,2,18,49,80,7
820,42.15555044921806,12.5200698,3,15,5,50,5
821,42.138325081234676,12.485263110164446,1,10,47,40,4
822,42.126737181244074,12.52882152529803,1,10,22,20,8
823,42.14496188351442,12.474892620891744,3,15,50,50,6
824,42.15611796647919,12.50302909523189,2,10,47,60,6
825,42.133661918741865,12.493763454184734,2,10,57,20,3
826,42.14382892581324,12.507267900928465,3,1,26,100,9
827,42.1565014478724,12.520372506741289,2,4,36,100,3
828,42.152919242438074,12.47497509906606,3,9,25,20,2
829,42.13164993010489,12.47827164242247,2,9,2,60,3
830,42.143879820028936,12.478794459220934,3,15,42,30,9
831,42.144082675657394,12.490417544847384,2,15,16,70,1
832,42.15004980430546,12.511382231935483,2,3,38,10,10
833,42.15213568137078,12.527546772177967,2,19,12,80,4
834,42.150245812813985,12.486014408186065,3,21,43,50,3
835,42.156590297041895,12.498664427593171,3,11,27,60,6
836,42.15160528951296,12.507868494765871,3,16,39,30,3
837,42.12022565951792,12.538267754084712,2,12,16,50,3
838,42.15702391939731,12.522266002825951,3,11,12,60,2
839,42.14558113453707,12.466587749524841,1,2,13,10,4
840,42.14548869220254,12.474359888693487,2,9,52,60,3
841,42.14099891204017,12.474546585041198,3,18,18,80,4
842,42.15723365586307,12.48481781456979,1,11,4,60,1
843,42.1483855784584,12.511136733253348,1,11,21,20,4
844,42.153806237662394,12.479436009754268,2,10,34,60,4
845,42.14620853048502,12.507929431930503,2,5,21,10,10
846,42.14615866697769,12.507316290831536,1,19,20,100,8
847,42.14698944332912,12.478169714181995,1,15,51,30,5
848,42.15213243193552,12.506660102670653,1,11,12,60,8
849,42.14213379189978,12.479151365668757,3,9,1,60,4
850,42.158631764819475,12.46830013568476,3,10,6,40,4
851,42.1447008175879,12.493789413957364,3,20,24,80,9
852,42.15412332013958,12.504762555838242,2,10,17,60,6
853,42.14210285179943,12.526763269335197,2,14,1,50,6
854,42.15678205869553,12.498843586314294,1,10,9,40,7
855,42.14267807376567,12.506719341242537,3,11,10,20,10
856,42.14953849849266,12.505427246376783,3,23,24,80,10
857,42.15164654002206,12.491458238112479,1,14,25,70,10
858,42.15422960006188,12.491767416743834,2,11,4,60,7
859,42.13853881787572,12.472507134077109,3,12,39,50,6
860,42.118743541740535,12.53972720425274,3,9,16,40,10
861,42.16080688560297,12.519881649740736,3,11,54,20,2
862,42.14981223685081,12.489207651373723,3,14,0,70,1
863,42.15122830374942,12.503758084420852,1,11,32,40,1
864,42.14399575855516,12.490805784264307,1,3,53,50,8
865,42.156244730764456,12.498305413256137,3,1,37,100,4
866,42.14733571875706,12.49031461317771,1,14,54,50,8
867,42.150922968823465,12.482765329903874,1,11,33,40,7
868,42.15066748757059,12.493035643467996,3,11,51,40,4
869,42.14406433223983,12.507224658268473,3,14,46,30,6
870,42.13062160121491,12.520985200290752,3,9,6,40,3
871,42.15717216511777,12.483173556316716,2,11,39,60,2
872,42.14827587727978,12.475360008685124,1,17,7,50,7
873,42.14255100583003,12.50687201874033,1,14,5,30,7
874,42.153785032595316,12.491978161384427,2,11,47,20,6
875,42.1539879577434,12.49275662517842,1,10,2,40,5
876,42.1479240715529,12.476800297544726,3,11,59,20,7
877,42.15442289686996,12.497444425241945,3,10,6,40,3
878,42.1492760855799,12.488411243251837,3,9,27,40,10
879,42.15275003506073,12.495057196965211,3,10,46,40,10
880,42.14316089996309,12.489471394892208,1,10,9,40,3
881,42.137841501486506,12.510565374999144,3,9,38,20,1
882,42.159811816903364,12.5046617605822,1,21,13,80,9
883,42.15048529252887,12.517443466345863,2,12,10,30,2
884,42.14509851405423,12.504841848199847,1,15,13,30,9
885,42.15298921258577,12.495509145881677,3,19,20,30,6
886,42.15982808767152,12.524868267094764,1,6,42,10,8
887,42.13921275137402,12.509290585985179,3,11,35,60,9
888,42.14130463261082,12.491828914395862,1,9,42,60,5
889,42.14753358125564,12.498509771960745,2,21,21,70,7
890,42.13957938495466,12.474184661130241,2,10,48,40,7
891,42.150625531893375,12.51497252421678,1,9,59,40,3
892,42.15909181456664,12.517322639640128,2,11,28,40,7
893,42.142174071329315,12.47979983851905,3,10,17,40,7
894,42.15176883186921,12.472867362135187,2,22,20,10,3
895,42.14379268331525,12.490806737155669,1,4,57,10,9
896,42.142897836292995,12.502630023736945,3,16,25,50,5
897,42.149938563738985,12.500183038876456,1,11,55,60,8
898,42.16498620571535,12.521736344984657,2,16,40,70,7
899,42.14483364896099,12.493432325359926,2,9,19,40,1
900,42.147939836823326,12.500392005468019,3,14,1,50,2
901,42.16117490970268,12.52340145928506,1,9,27,60,7
902,42.15347988086888,12.474655092360072,1,2,30,100,3
903,42.13917770411533,12.516954819985648,1,18,14,10,9
904,42.139035820996114,12.517060014792122,2,10,41,20,4
905,42.152273918842084,12.515012194599143,1,12,35,50,6
906,42.15146535197864,12.475826188517535,3,7,18,10,8
907,42.15254440767034,12.477503853986134,2,14,33,30,5
908,42.15581605768768,12.5203755,1,22,22,10,9
909,42.141893901925584,12.503795012117008,1,10,10,40,9
910,42.15589741647194,12.478580189249822,3,11,55,40,10
911,42.142129375944286,12.469158991822281,2,9,36,40,7
912,42.14767264779589,12.511654126000407,2,17,11,50,6
913,42.16208576618056,12.520084935282528,3,17,53,70,9
914,42.14381790129881,12.50597376791779,1,18,10,80,7
915,42.14734155046938,12.489239549089266,3,11,56,20,6
916,42.156679570465045,12.491497268729896,2,14,31,50,10
917,42.13847358256718,12.510241359565535,1,10,49,60,8
918,42.132421059331335,12.495151165842282,2,9,35,60,2
919,42.155437939196226,12.5203755,2,10,48,40,6
920,42.14678928257793,12.50095355215962,1,11,4,60,9
921,42.151319011967274,12.491969774341705,3,9,41,60,3
922,42.15075580344779,12.514979636307608,3,11,17,20,8
923,42.1499848122144,12.520770658737367,1,10,16,40,10
924,42.13368827286224,12.51535822137222,2,11,23,60,1
925,42.145232718725566,12.504862031103631,2,6,17,100,10
926,42.14934735602339,12.478675252759578,3,13,43,50,1
927,42.149510613849536,12.505773940469927,3,16,35,70,4
928,42.1482605643918,12.479464028640567,3,9,54,20,3
929,42.14252572437833,12.506919901498819,3,1,0,30,7
930,42.138519053525926,12.527791294199492,1,1,4,80,3
931,42.13150963384361,12.495379820234186,1,0,5,30,3
932,42.14089705907986,12.490750875109624,2,9,2,20,2
933,42.1507138337932,12.514657123614072,1,16,34,50,7
934,42.15338564446024,12.505650639358358,1,22,52,50,6
935,42.14709233549098,12.47398694104846,2,9,33,40,8
936,42.151582702358915,12.484751118512504,3,17,46,50,2
937,42.12856460442116,12.52413158627071,1,9,27,60,2
938,42.13983562629387,12.472222080266532,1,16,54,50,1
939,42.14910107238405,12.520378562382948,3,10,10,20,2
940,42.146711730683684,12.496581022653057,2,11,41,40,4
941,42.12674857687663,12.529938746376525,3,1,43,80,5
942,42.14318747495264,12.48946491860172,2,10,45,40,9
943,42.152668250871386,12.488279432775053,2,1,41,70,7
944,42.153328862560265,12.471810820274847,3,11,39,40,10
945,42.14267807376567,12.506719341242537,1,21,7,80,10
946,42.146267006359686,12.496485207799216,2,11,29,60,10
947,42.1358617849337,12.476074273727415,3,9,53,20,4
948,42.16388356201362,12.518693325850093,3,10,13,20,10
949,42.151246744897826,12.473248611552197,2,22,44,50,1
950,42.148164853231,12.500850934456388,3,10,2,40,7
951,42.1449345082689,12.492702884526546,2,10,35,40,5
952,42.12350202439667,12.533476155588858,1,11,28,20,4
953,42.14746788950526,12.509124511748812,2,11,47,40,3
954,42.148057572694,12.505253270045014,1,10,36,60,5
955,42.163691826510856,12.518281569882841,3,10,5,20,7
956,42.144785986435714,12.478406198697934,1,23,0,80,8
957,42.150017476987415,12.49394574356551,1,17,49,70,8
958,42.1553158482399,12.495287474440943,2,23,29,70,4
959,42.14627487003902,12.496593572514506,1,9,11,20,2
960,42.13309909155343,12.477501647372492,1,10,22,40,9
961,42.16331454370419,12.521394588248123,2,9,3,20,6
962,42.149483757430154,12.483444446612513,1,5,24,100,7
963,42.15305314424588,12.519017264130257,1,6,50,100,3
964,42.156728266107535,12.52087721217324,2,5,41,80,9
965,42.1430010709047,12.465941215301859,3,19,32,100,9
966,42.149484412119236,12.474184484243791,3,12,58,70,10
967,42.12009848212103,12.537149509717409,1,10,10,40,4
968,42.1446932591588,12.492040005488347,1,11,27,60,3
969,42.161363773901215,12.524584442932655,1,4,56,10,6
970,42.1582437969143,12.46880528537081,1,9,58,60,5
971,42.14861590572392,12.511208515896946,3,5,51,100,4
972,42.145306430087444,12.490385019269224,1,17,0,70,6
973,42.144938905626354,12.492803542751153,2,10,8,20,6
974,42.13677308347224,12.527300916157948,1,11,26,40,6
975,42.153226930256544,12.514866946114767,2,13,36,70,4
976,42.14502718020037,12.497077644589885,2,17,8,70,6
977,42.14168892244123,12.503886823605571,3,16,53,30,4
978,42.14343106025659,12.4644820918585,1,9,34,20,8
979,42.13881439044187,12.492197835131773,1,17,18,50,9
980,42.15435516390288,12.479610041334373,1,10,41,40,4
981,42.16198918585514,12.51816252726116,3,9,20,40,6
982,42.137326557372845,12.52745882559739,3,14,47,50,1
983,42.1452355164742,12.496181247530329,3,11,23,60,7
984,42.13714469041776,12.485877989731627,2,11,45,40,3
985,42.148207249092195,12.520979094876289,2,13,5,30,6
986,42.14934382252455,12.50393430612952,2,10,55,40,10
987,42.14381040424491,12.491141512802207,3,16,55,30,9
988,42.15660055530052,12.526111166762245,3,12,37,70,6
989,42.15276451904305,12.483235896162896,3,16,20,50,4
990,42.12942422044407,12.532969828958462,3,14,33,30,4
991,42.14585132107161,12.497303510503995,1,6,40,70,10
992,42.150202742661136,12.503521764038132,1,10,55,20,6
993,42.15939413261675,12.518174503891665,3,11,19,20,1
994,42.134452857557065,12.514183956675957,3,14,49,30,2
995,42.150445446916045,12.517513912267775,3,0,18,100,9
996,42.14042777966774,12.515907374562977,2,17,45,70,7
997,42.13018438389753,12.532098540021467,3,11,57,60,9
